Trip ID,Traveller Name,Departure Date,Return Date,Departure City,Arrival City,Activities
922,Owen Clayton,10/04/2024,22/04/2024,London,Zurich,"Theme Parks, Karaoke Nights, Cooking Classes, Hiking Excursions, Cultural Festivals"
923,Paisley Schmitt,20/12/2024,02/01/2025,Vienna,Berlin,"Escape Rooms, River Cruises, Concerts, Hiking Excursions, Zip Line Adventures"
924,Felicity Landry,30/01/2024,13/02/2024,Lisbon,Berlin,"Food Tours, Art Exhibitions, Rock Climbing, Karaoke Nights, Football Matches"
925,Penelope Woods,07/01/2024,18/01/2024,Madrid,Budapest,"Football Matches, Rock Climbing, Escape Rooms, Theater Performances, Art Exhibitions"
926,Journey Santos,31/05/2024,07/06/2024,Paris,Berlin,"Zip Line Adventures, River Cruises, Snorkeling Tours, Group Cycling Tours, Theme Parks"
927,Jeramiah Guerra,28/07/2024,02/08/2024,Lisbon,Zurich,"Concerts, Sightseeing Tours, Food Tours, Kayaking, Hot Air Balloon Rides"
928,Heath Rosario,06/08/2024,14/08/2024,Zurich,Prague,"Zip Line Adventures, Scavenger Hunts, Segway Tours, Group Cycling Tours, Karaoke Nights"
929,Kaylen Blackwell,15/06/2024,24/06/2024,Dublin,Lisbon,"Dancing Classes, Theme Parks, Concerts, Football Matches, Hiking Excursions"
930,Desirae Barber,02/07/2024,07/07/2024,Paris,Madrid,"Karaoke Nights, Cultural Festivals, Theater Performances, Hiking Excursions, Segway Tours"
931,Nina Good,31/08/2024,12/09/2024,Lisbon,Barcelona,"Theme Parks, Football Matches, Food Tours, Sightseeing Tours, Cultural Festivals"
932,Adrian Holder,13/01/2024,18/01/2024,Prague,London,"Segway Tours, Theme Parks, Hot Air Balloon Rides, Karaoke Nights, Group Cycling Tours"
933,Marianna Wiley,27/04/2024,10/05/2024,Madrid,Prague,"Karaoke Nights, Beach Volleyball, Scavenger Hunts, Dancing Classes, Cultural Festivals"
934,Areli Owens,30/09/2024,04/10/2024,Madrid,Florence,"Hot Air Balloon Rides, Kayaking, Food Tours, Pub Crawls, Karaoke Nights"
935,Kaitlin Weiss,03/12/2024,15/12/2024,Brussels,London,"Hot Air Balloon Rides, Pub Crawls, Hiking Excursions, Beach Volleyball, Food Tours"
936,Kamila Ford,13/05/2024,23/05/2024,Zurich,Prague,"Group Cycling Tours, Segway Tours, Kayaking, Dancing Classes, Food Tours"
937,Devyn Ho,23/07/2024,28/07/2024,London,Berlin,"Snorkeling Tours, Dancing Classes, Art Exhibitions, Escape Rooms, Theater Performances"
938,Wayne Ross,01/10/2024,14/10/2024,Lisbon,Milan,"Food Tours, Scavenger Hunts, Escape Rooms, Theater Performances, Theme Parks"
939,Jonathon Leach,24/07/2024,03/08/2024,Vienna,Paris,"Theme Parks, Group Cycling Tours, Sightseeing Tours, Theater Performances, Karaoke Nights"
940,Todd Whitehead,06/09/2024,13/09/2024,Florence,Vienna,"Dancing Classes, Food Tours, Kayaking, Zip Line Adventures, Sightseeing Tours"
941,Regina Bernard,08/09/2024,14/09/2024,Barcelona,Milan,"Kayaking, Cultural Festivals, Zip Line Adventures, Rock Climbing, Segway Tours"
942,Philip Matthews,14/09/2024,26/09/2024,Munich,Amsterdam,"Snorkeling Tours, Kayaking, Rock Climbing, Food Tours, Theater Performances"
943,Edgar Shah,20/07/2024,03/08/2024,Barcelona,Zurich,"Dancing Classes, Pub Crawls, Zip Line Adventures, Snorkeling Tours, Scavenger Hunts"
944,Amaya Bradshaw,17/11/2024,21/11/2024,Amsterdam,Prague,"Cooking Classes, Theater Performances, Karaoke Nights, Cultural Festivals, Hiking Excursions"
945,Jessie Berger,19/10/2024,02/11/2024,Florence,Barcelona,"Beach Volleyball, Scavenger Hunts, Segway Tours, Escape Rooms, Concerts"
946,Terrance Burnett,28/03/2024,06/04/2024,Munich,Brussels,"Segway Tours, Snorkeling Tours, Food Tours, Football Matches, Wine Tasting"
947,Matthew Blevins,30/04/2024,03/05/2024,Milan,Dublin,"Cooking Classes, Zip Line Adventures, Concerts, Cultural Festivals, Theater Performances"
948,Ryder Francis,17/04/2024,26/04/2024,Munich,Rome,"Concerts, Cooking Classes, Wine Tasting, Theme Parks, Segway Tours"
949,Pedro Harrell,24/09/2024,02/10/2024,Milan,Barcelona,"Food Tours, Cooking Classes, Art Exhibitions, Wine Tasting, Beach Volleyball"
950,Gwendolyn Mooney,26/11/2024,06/12/2024,Berlin,Zurich,"Wine Tasting, Hiking Excursions, Snorkeling Tours, Scavenger Hunts, Concerts"
951,Moises Ali,26/09/2024,02/10/2024,Amsterdam,London,"Wine Tasting, Kayaking, Snorkeling Tours, Art Exhibitions, Scavenger Hunts"
952,Iris Walsh,14/09/2024,20/09/2024,Florence,Zurich,"Group Cycling Tours, Theme Parks, Dancing Classes, Pub Crawls, Hot Air Balloon Rides"
953,Ernesto Parsons,24/06/2024,29/06/2024,Prague,Lisbon,"Theater Performances, Snorkeling Tours, Sightseeing Tours, Dancing Classes, Art Exhibitions"
954,Margaret Meadows,26/06/2024,30/06/2024,Berlin,Paris,"Zip Line Adventures, Cultural Festivals, Sightseeing Tours, Karaoke Nights, Kayaking"
955,Lucas Moon,23/05/2024,05/06/2024,Dublin,Florence,"Beach Volleyball, Hiking Excursions, Wine Tasting, Group Cycling Tours, Karaoke Nights"
956,Kenny Finley,11/04/2024,17/04/2024,Brussels,Lisbon,"Hiking Excursions, Zip Line Adventures, Group Cycling Tours, Scavenger Hunts, Segway Tours"
957,Deven Andrade,08/02/2024,13/02/2024,Lisbon,Vienna,"Art Exhibitions, Karaoke Nights, Escape Rooms, River Cruises, Zip Line Adventures"
958,Aarav Mendez,12/12/2024,15/12/2024,Rome,Florence,"Scavenger Hunts, River Cruises, Hiking Excursions, Escape Rooms, Zip Line Adventures"
959,Tiana Nicholson,27/09/2024,02/10/2024,Zurich,Vienna,"Concerts, Beach Volleyball, Cultural Festivals, Karaoke Nights, Hot Air Balloon Rides"
960,Jonas Mcintosh,28/03/2024,01/04/2024,Berlin,Amsterdam,"Scavenger Hunts, Zip Line Adventures, Segway Tours, Rock Climbing, Hot Air Balloon Rides"
961,Stephany Lyons,08/07/2024,22/07/2024,Paris,Dublin,"Karaoke Nights, Beach Volleyball, Food Tours, Segway Tours, Hiking Excursions"
962,Tate Pearson,12/08/2024,16/08/2024,Berlin,Berlin,"Theme Parks, Football Matches, Wine Tasting, Segway Tours, Food Tours"
963,Alexandria Kent,29/07/2024,03/08/2024,Barcelona,Brussels,"Cultural Festivals, Karaoke Nights, Kayaking, Escape Rooms, Theme Parks"
964,Silas Fleming,20/10/2024,23/10/2024,Barcelona,Budapest,"Sightseeing Tours, Hiking Excursions, Food Tours, Rock Climbing, Football Matches"
965,Adelyn Pruitt,20/09/2024,24/09/2024,Budapest,Vienna,"Zip Line Adventures, Rock Climbing, Football Matches, Scavenger Hunts, Sightseeing Tours"
966,Dustin Massey,07/04/2024,16/04/2024,Florence,Brussels,"Food Tours, Sightseeing Tours, Beach Volleyball, Football Matches, Pub Crawls"
967,Donald Grant,16/12/2024,29/12/2024,Lisbon,Budapest,"Segway Tours, Theater Performances, Food Tours, Pub Crawls, Scavenger Hunts"
968,Rolando Moody,14/07/2024,20/07/2024,Prague,Budapest,"Football Matches, Karaoke Nights, Theater Performances, Hiking Excursions, Hot Air Balloon Rides"
969,Zander Shields,02/05/2024,14/05/2024,Munich,Munich,"Snorkeling Tours, Karaoke Nights, Hot Air Balloon Rides, Theater Performances, Pub Crawls"
970,Quentin Howe,16/04/2024,24/04/2024,Barcelona,Rome,"Pub Crawls, Concerts, Food Tours, Sightseeing Tours, Scavenger Hunts"
971,Charlize Mcdonald,21/12/2024,01/01/2025,Budapest,Munich,"Snorkeling Tours, Sightseeing Tours, Segway Tours, Karaoke Nights, Theme Parks"
972,Karly Galloway,14/10/2024,23/10/2024,Barcelona,Florence,"Beach Volleyball, Cooking Classes, Karaoke Nights, Zip Line Adventures, Theater Performances"
973,Haley Sherman,03/07/2024,16/07/2024,Berlin,Munich,"Zip Line Adventures, Kayaking, Rock Climbing, Hot Air Balloon Rides, Scavenger Hunts"
974,Rosemary Huynh,02/09/2024,05/09/2024,Budapest,Florence,"Cultural Festivals, Group Cycling Tours, Food Tours, Cooking Classes, Football Matches"
975,Fisher Jacobson,14/01/2024,21/01/2024,Florence,Madrid,"Escape Rooms, Kayaking, River Cruises, Rock Climbing, Sightseeing Tours"
976,Bryant Meyer,30/11/2024,05/12/2024,Vienna,Amsterdam,"Zip Line Adventures, Snorkeling Tours, Escape Rooms, Food Tours, River Cruises"
977,Audrina Murray,29/06/2024,11/07/2024,Zurich,Florence,"Hiking Excursions, Cooking Classes, Dancing Classes, Rock Climbing, Hot Air Balloon Rides"
978,Kaleigh Wolfe,28/06/2024,11/07/2024,Vienna,Zurich,"Hiking Excursions, Concerts, Cultural Festivals, Rock Climbing, Segway Tours"
979,Dax Shannon,24/01/2024,05/02/2024,Rome,London,"Sightseeing Tours, Rock Climbing, Theater Performances, Football Matches, Zip Line Adventures"
980,Tamara Newman,12/02/2024,16/02/2024,Dublin,Rome,"Beach Volleyball, Kayaking, Dancing Classes, Food Tours, Group Cycling Tours"
981,Audrey Mullins,21/09/2024,27/09/2024,Dublin,London,"Dancing Classes, Cooking Classes, Group Cycling Tours, Beach Volleyball, Theater Performances"
982,Cash Daniel,02/01/2024,13/01/2024,Florence,Brussels,"Karaoke Nights, Snorkeling Tours, Sightseeing Tours, Cultural Festivals, Hiking Excursions"
983,Gillian Morales,12/01/2024,18/01/2024,Rome,Rome,"Rock Climbing, Cooking Classes, Hiking Excursions, Snorkeling Tours, Hot Air Balloon Rides"
984,Karissa Morales,26/04/2024,06/05/2024,Madrid,Budapest,"Dancing Classes, Food Tours, Art Exhibitions, Theater Performances, Wine Tasting"
985,Danica Obrien,01/04/2024,14/04/2024,Amsterdam,Vienna,"Snorkeling Tours, Art Exhibitions, Group Cycling Tours, Theme Parks, Hot Air Balloon Rides"
986,Janiyah Poole,05/09/2024,18/09/2024,Milan,Budapest,"Beach Volleyball, Theater Performances, Cooking Classes, Cultural Festivals, Hot Air Balloon Rides"
987,Dexter Hurley,30/03/2024,12/04/2024,Brussels,Rome,"Zip Line Adventures, Food Tours, Theater Performances, Football Matches, Sightseeing Tours"
988,Jaelynn Chambers,11/03/2024,25/03/2024,Dublin,Lisbon,"Football Matches, Hiking Excursions, Rock Climbing, Sightseeing Tours, Kayaking"
989,Amanda Mcintosh,09/02/2024,22/02/2024,Budapest,Vienna,"Dancing Classes, Beach Volleyball, Food Tours, Football Matches, Zip Line Adventures"
990,Levi Mccann,17/07/2024,29/07/2024,London,Vienna,"Beach Volleyball, Theme Parks, Football Matches, Kayaking, Pub Crawls"
991,Giovanni Holder,20/11/2024,01/12/2024,Berlin,Berlin,"Snorkeling Tours, Escape Rooms, Group Cycling Tours, Concerts, Theme Parks"
992,Charlotte Bush,19/08/2024,22/08/2024,Brussels,Rome,"Karaoke Nights, Escape Rooms, Cooking Classes, Dancing Classes, Theater Performances"
993,Sanai Reynolds,19/05/2024,31/05/2024,Amsterdam,London,"Rock Climbing, Kayaking, Escape Rooms, Scavenger Hunts, Snorkeling Tours"
994,Rayna Mcpherson,07/03/2024,10/03/2024,Amsterdam,Brussels,"Zip Line Adventures, Cooking Classes, Football Matches, Hot Air Balloon Rides, Theme Parks"
995,Marin Leblanc,04/03/2024,17/03/2024,Amsterdam,Paris,"Art Exhibitions, Dancing Classes, Beach Volleyball, Pub Crawls, Theme Parks"
996,Izayah Knox,21/02/2024,01/03/2024,Berlin,Berlin,"Football Matches, Rock Climbing, Group Cycling Tours, River Cruises, Snorkeling Tours"
997,Paxton Jackson,11/04/2024,22/04/2024,Dublin,Prague,"Escape Rooms, Hot Air Balloon Rides, Cooking Classes, Concerts, Theme Parks"
998,Selena Barry,03/02/2024,17/02/2024,Milan,Vienna,"Beach Volleyball, Group Cycling Tours, Hot Air Balloon Rides, Escape Rooms, Rock Climbing"
999,Curtis Velazquez,13/11/2024,20/11/2024,Brussels,Budapest,"Football Matches, Sightseeing Tours, Pub Crawls, Hiking Excursions, Cultural Festivals"
1000,Tyrell Gray,12/06/2024,22/06/2024,Zurich,Milan,"Cooking Classes, Scavenger Hunts, Football Matches, Hot Air Balloon Rides, Rock Climbing"
1001,Austin Camacho,04/12/2024,11/12/2024,Budapest,London,"Cooking Classes, Kayaking, Theme Parks, Rock Climbing, Cultural Festivals"
1002,Charlize Berger,14/10/2024,22/10/2024,Dublin,Dublin,"Escape Rooms, Segway Tours, Theme Parks, Theater Performances, Hot Air Balloon Rides"
1003,Allison Guzman,14/09/2024,26/09/2024,Madrid,Vienna,"Theater Performances, Segway Tours, Theme Parks, Football Matches, Wine Tasting"
1004,Jaydon Clay,23/04/2024,01/05/2024,Brussels,Paris,"Cultural Festivals, Theater Performances, Hiking Excursions, Snorkeling Tours, Group Cycling Tours"
1005,Dillan Blake,04/04/2024,10/04/2024,London,Barcelona,"Wine Tasting, Kayaking, Zip Line Adventures, Group Cycling Tours, Segway Tours"
1006,Giuliana Arias,26/11/2024,08/12/2024,Zurich,Rome,"Kayaking, Group Cycling Tours, Zip Line Adventures, Theme Parks, Pub Crawls"
1007,Nathan Little,10/09/2024,23/09/2024,Madrid,Paris,"Scavenger Hunts, Cooking Classes, Escape Rooms, Sightseeing Tours, Rock Climbing"
1008,Amanda Livingston,23/12/2024,04/01/2025,Munich,Paris,"Karaoke Nights, Pub Crawls, Cultural Festivals, Snorkeling Tours, Hot Air Balloon Rides"
1009,Michelle Shepard,10/09/2024,24/09/2024,Florence,Lisbon,"Pub Crawls, Scavenger Hunts, Art Exhibitions, Theater Performances, Escape Rooms"
1010,Kathy Phelps,31/10/2024,06/11/2024,Amsterdam,Brussels,"River Cruises, Cooking Classes, Dancing Classes, Cultural Festivals, Football Matches"
1011,Naima Gillespie,03/04/2024,17/04/2024,Barcelona,Lisbon,"Art Exhibitions, Cultural Festivals, Scavenger Hunts, Hot Air Balloon Rides, Kayaking"
1012,Ahmed Myers,12/11/2024,21/11/2024,Munich,London,"Concerts, Karaoke Nights, Segway Tours, Wine Tasting, Scavenger Hunts"
1013,Francesca Henry,21/01/2024,29/01/2024,Berlin,Rome,"Escape Rooms, Hiking Excursions, Art Exhibitions, Kayaking, Segway Tours"
1014,Aubree Choi,31/10/2024,03/11/2024,London,Madrid,"Karaoke Nights, Pub Crawls, Hiking Excursions, Food Tours, Scavenger Hunts"
1015,Serena Beasley,22/06/2024,04/07/2024,Milan,Lisbon,"Wine Tasting, Theme Parks, Scavenger Hunts, Dancing Classes, Concerts"
1016,Cristal Turner,20/02/2024,02/03/2024,Prague,Madrid,"Kayaking, Hiking Excursions, Rock Climbing, River Cruises, Concerts"
1017,Rhianna Herrera,18/09/2024,29/09/2024,Munich,Prague,"Zip Line Adventures, Football Matches, Cooking Classes, Scavenger Hunts, Hiking Excursions"
1018,Braelyn Duncan,11/05/2024,18/05/2024,Florence,Paris,"Wine Tasting, Hiking Excursions, Food Tours, Karaoke Nights, Zip Line Adventures"
1019,Kathleen Morrow,26/11/2024,08/12/2024,Barcelona,Zurich,"Wine Tasting, Hot Air Balloon Rides, Rock Climbing, Theme Parks, Snorkeling Tours"
1020,Ramiro Parrish,13/08/2024,26/08/2024,Munich,Florence,"Art Exhibitions, Scavenger Hunts, Food Tours, Segway Tours, Cultural Festivals"
1021,Tristian Contreras,15/07/2024,26/07/2024,Munich,Milan,"Theater Performances, Beach Volleyball, Snorkeling Tours, Art Exhibitions, Zip Line Adventures"
1022,Sidney Fernandez,04/06/2024,16/06/2024,Munich,London,"Zip Line Adventures, Group Cycling Tours, Concerts, Sightseeing Tours, Hot Air Balloon Rides"
1023,Pierce Brandt,10/10/2024,13/10/2024,Prague,Brussels,"Wine Tasting, Pub Crawls, Karaoke Nights, Hot Air Balloon Rides, Theater Performances"
1024,Cooper Sampson,13/12/2024,23/12/2024,Milan,Brussels,"Pub Crawls, Hiking Excursions, Escape Rooms, Football Matches, Beach Volleyball"
1025,Shaylee Cowan,19/12/2024,28/12/2024,Berlin,Munich,"Kayaking, Cultural Festivals, Cooking Classes, Segway Tours, Wine Tasting"
1026,Joe Bush,29/01/2024,05/02/2024,Madrid,Madrid,"Theater Performances, Food Tours, Sightseeing Tours, Cultural Festivals, Snorkeling Tours"
1027,Karen Hooper,18/07/2024,27/07/2024,Barcelona,Budapest,"Karaoke Nights, Cooking Classes, Pub Crawls, Hot Air Balloon Rides, Rock Climbing"
1028,Arianna Mckee,31/05/2024,05/06/2024,Florence,Madrid,"Kayaking, Pub Crawls, Dancing Classes, Karaoke Nights, Food Tours"
1029,Pamela Anderson,03/03/2024,11/03/2024,Madrid,Milan,"Concerts, Theater Performances, Food Tours, River Cruises, Cultural Festivals"
1030,Cynthia Goodwin,11/10/2024,23/10/2024,Munich,Milan,"Dancing Classes, Karaoke Nights, Sightseeing Tours, Pub Crawls, Segway Tours"
1031,Richard Bender,05/05/2024,15/05/2024,Lisbon,Milan,"Dancing Classes, Theme Parks, Beach Volleyball, Kayaking, Cultural Festivals"
1032,Abdiel Sherman,16/10/2024,26/10/2024,Budapest,Munich,"Concerts, Escape Rooms, Food Tours, River Cruises, Segway Tours"
1033,Byron Gillespie,10/01/2024,16/01/2024,Milan,Munich,"Group Cycling Tours, Theater Performances, Rock Climbing, Snorkeling Tours, River Cruises"
1034,Alexia Hopkins,15/03/2024,29/03/2024,Rome,Berlin,"Kayaking, Pub Crawls, Scavenger Hunts, Zip Line Adventures, Art Exhibitions"
1035,Beatrice Maldonado,26/11/2024,10/12/2024,London,Florence,"Concerts, Hot Air Balloon Rides, Hiking Excursions, Cultural Festivals, Cooking Classes"
1036,Claudia Deleon,01/09/2024,09/09/2024,Barcelona,London,"Hot Air Balloon Rides, Art Exhibitions, Karaoke Nights, Scavenger Hunts, Wine Tasting"
1037,Marquise Ayers,29/04/2024,08/05/2024,Zurich,London,"Zip Line Adventures, Food Tours, Escape Rooms, Football Matches, Hot Air Balloon Rides"
1038,Carleigh Burnett,30/05/2024,06/06/2024,London,Budapest,"Pub Crawls, Hot Air Balloon Rides, Scavenger Hunts, Concerts, Cultural Festivals"
1039,Mariam Ruiz,06/05/2024,17/05/2024,Dublin,Brussels,"Food Tours, Dancing Classes, Cooking Classes, Scavenger Hunts, Wine Tasting"
1040,Myles Barnes,17/03/2024,22/03/2024,London,London,"Rock Climbing, Wine Tasting, Kayaking, Sightseeing Tours, Hot Air Balloon Rides"
1041,Rosemary Sanchez,17/07/2024,30/07/2024,Vienna,London,"Beach Volleyball, Theme Parks, Sightseeing Tours, Scavenger Hunts, Kayaking"
1042,Donavan Mills,10/06/2024,13/06/2024,Milan,Dublin,"Wine Tasting, Segway Tours, Beach Volleyball, Rock Climbing, Snorkeling Tours"
1043,Marques Silva,31/03/2024,08/04/2024,Zurich,London,"Football Matches, Theater Performances, Beach Volleyball, Karaoke Nights, Rock Climbing"
1044,Gloria Ferrell,08/12/2024,13/12/2024,Paris,Lisbon,"Rock Climbing, Theater Performances, Kayaking, Art Exhibitions, Cultural Festivals"
1045,Maggie Gallagher,02/03/2024,10/03/2024,Budapest,Rome,"Escape Rooms, Football Matches, Wine Tasting, Sightseeing Tours, Cooking Classes"
1046,Alina Brady,05/07/2024,18/07/2024,Rome,London,"Rock Climbing, Sightseeing Tours, Group Cycling Tours, Snorkeling Tours, Segway Tours"
1047,Darius Vang,29/02/2024,11/03/2024,Milan,Milan,"Food Tours, Kayaking, Scavenger Hunts, Hot Air Balloon Rides, Sightseeing Tours"
1048,Ashton Day,01/04/2024,14/04/2024,Madrid,Dublin,"Segway Tours, Group Cycling Tours, Dancing Classes, Karaoke Nights, Scavenger Hunts"
1049,Elsa Branch,08/08/2024,22/08/2024,Munich,Barcelona,"Art Exhibitions, Snorkeling Tours, Scavenger Hunts, Group Cycling Tours, Segway Tours"
1050,Fatima Acevedo,26/08/2024,01/09/2024,Madrid,Barcelona,"Karaoke Nights, River Cruises, Cooking Classes, Theater Performances, Football Matches"
1051,Annabella Chang,05/02/2024,10/02/2024,Florence,Brussels,"Football Matches, Hiking Excursions, Dancing Classes, Cooking Classes, River Cruises"
1052,Kenzie Rowe,22/07/2024,29/07/2024,Madrid,Prague,"Karaoke Nights, Sightseeing Tours, Football Matches, Kayaking, Scavenger Hunts"
1053,Jaxson Buchanan,19/05/2024,29/05/2024,Amsterdam,Prague,"Karaoke Nights, Football Matches, Dancing Classes, Cultural Festivals, Snorkeling Tours"
1054,Maeve Sanford,17/03/2024,29/03/2024,Munich,Berlin,"Dancing Classes, Food Tours, Concerts, Beach Volleyball, Escape Rooms"
1055,Reid Avery,21/01/2024,02/02/2024,Amsterdam,Barcelona,"Theater Performances, Group Cycling Tours, Dancing Classes, Hiking Excursions, Food Tours"
1056,Alessandro Houston,11/07/2024,20/07/2024,Berlin,Rome,"Sightseeing Tours, Group Cycling Tours, Art Exhibitions, Dancing Classes, Escape Rooms"
1057,Sasha Brady,14/06/2024,18/06/2024,Prague,Barcelona,"Football Matches, Sightseeing Tours, River Cruises, Karaoke Nights, Cooking Classes"
1058,Memphis Rasmussen,26/12/2024,05/01/2025,Barcelona,Vienna,"Football Matches, Concerts, Cooking Classes, Theater Performances, Art Exhibitions"
1059,Ashlynn Vaughan,04/04/2024,15/04/2024,Barcelona,Rome,"Sightseeing Tours, Cultural Festivals, Hiking Excursions, Group Cycling Tours, Segway Tours"
1060,Rihanna Lamb,13/10/2024,25/10/2024,London,Milan,"Snorkeling Tours, Pub Crawls, Cooking Classes, Segway Tours, Hiking Excursions"
1061,Orion Wallace,02/04/2024,16/04/2024,Rome,Vienna,"Concerts, Art Exhibitions, Snorkeling Tours, Beach Volleyball, Scavenger Hunts"
1062,Taylor Massey,31/10/2024,10/11/2024,Prague,Vienna,"Zip Line Adventures, Hiking Excursions, Kayaking, Theme Parks, Concerts"
1063,Eden Doyle,16/04/2024,23/04/2024,Prague,Lisbon,"Concerts, Segway Tours, Karaoke Nights, Cultural Festivals, Beach Volleyball"
1064,Miya Rubio,15/07/2024,24/07/2024,Dublin,Dublin,"Concerts, Food Tours, Escape Rooms, Zip Line Adventures, Dancing Classes"
1065,Nash Brooks,14/02/2024,17/02/2024,Milan,Florence,"Cultural Festivals, Rock Climbing, Wine Tasting, Kayaking, Dancing Classes"
1066,Alexia Norman,11/07/2024,21/07/2024,Rome,Prague,"Karaoke Nights, Concerts, Theme Parks, Beach Volleyball, Sightseeing Tours"
